ID,TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,TAGS,genre_list,genre_count
1206771,1206771,461498,144962,71/1206771.mp3,241.5,Jazz;Latin,"['Jazz', 'Latin']",2
1206772,1206772,461498,144962,72/1206772.mp3,247.0,Jazz;Latin,"['Jazz', 'Latin']",2
1206774,1206774,461498,144962,74/1206774.mp3,247.9,Latin,['Latin'],1
1206769,1206769,461498,144962,69/1206769.mp3,236.8,Jazz;Latin,"['Jazz', 'Latin']",2
5702,5702,797,873,02/5702.mp3,192.8,Funk,['Funk'],1
5760,5760,789,883,60/5760.mp3,281.8,Funk,['Funk'],1
1206770,1206770,461498,144962,70/1206770.mp3,176.3,Jazz;Latin,"['Jazz', 'Latin']",2
1206776,1206776,461498,144962,76/1206776.mp3,292.9,Latin,['Latin'],1
1207176,1207176,3025,145001,76/1207176.mp3,214.0,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1207177,1207177,3025,145001,77/1207177.mp3,283.0,House,['House'],1
5856,5856,797,900,56/5856.mp3,277.9,Funk,['Funk'],1
5857,5857,797,900,57/5857.mp3,213.1,Funk,['Funk'],1
5858,5858,797,900,58/5858.mp3,419.3,Funk,['Funk'],1
5859,5859,797,900,59/5859.mp3,184.3,Funk,['Funk'],1
1207614,1207614,341346,145043,14/1207614.mp3,420.3,Jazz,['Jazz'],1
1207618,1207618,341346,145043,18/1207618.mp3,266.6,Jazz,['Jazz'],1
6011,6011,795,925,11/6011.mp3,56.9,Klasyczna,['Klasyczna'],1
6012,6012,795,925,12/6012.mp3,403.2,Reggae,['Reggae'],1
1207622,1207622,341346,145043,22/1207622.mp3,249.7,Jazz,['Jazz'],1
6016,6016,795,925,16/6016.mp3,150.1,Reggae,['Reggae'],1
6017,6017,795,925,17/6017.mp3,401.1,Reggae,['Reggae'],1
1208084,1208084,464678,145098,84/1208084.mp3,247.0,Rock;Pop,"['Rock', 'Pop']",2
6179,6179,852,953,79/6179.mp3,266.4,Metal;Rock,"['Metal', 'Rock']",2
6183,6183,852,953,83/6183.mp3,313.6,Metal;Rock,"['Metal', 'Rock']",2
1208089,1208089,464678,145098,89/1208089.mp3,323.2,Klasyczna;Pop,"['Klasyczna', 'Pop']",2
1208090,1208090,464678,145098,90/1208090.mp3,242.5,Klasyczna;Pop,"['Klasyczna', 'Pop']",2
6609,6609,787,1009,09/6609.mp3,239.3,Pop;Elektronika,"['Pop', 'Elektronika']",2
1208347,1208347,443157,145117,47/1208347.mp3,292.8,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1208350,1208350,443157,145117,50/1208350.mp3,162.0,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
1208444,1208444,464776,145131,44/1208444.mp3,213.9,Hip-Hop,['Hip-Hop'],1
1208449,1208449,464776,145131,49/1208449.mp3,346.4,Hip-Hop,['Hip-Hop'],1
6625,6625,876,1011,25/6625.mp3,242.8,Elektronika;Techno,"['Elektronika', 'Techno']",2
6699,6699,224,1017,99/6699.mp3,319.9,Elektronika,['Elektronika'],1
1208520,1208520,434272,145138,20/1208520.mp3,144.0,Pop,['Pop'],1
1208523,1208523,434272,145138,23/1208523.mp3,174.1,Pop,['Pop'],1
1208598,1208598,438431,145151,98/1208598.mp3,239.7,Jazz,['Jazz'],1
1208600,1208600,438431,145151,00/1208600.mp3,275.8,Rock;Blues;Pop,"['Rock', 'Blues', 'Pop']",3
6730,6730,937,1020,30/6730.mp3,206.6,Pop,['Pop'],1
1208606,1208606,438431,145151,06/1208606.mp3,205.6,Latin,['Latin'],1
1208609,1208609,438431,145151,09/1208609.mp3,218.6,Ambient;Blues,"['Ambient', 'Blues']",2
6755,6755,910,1025,55/6755.mp3,163.0,Elektronika;Techno,"['Elektronika', 'Techno']",2
1208802,1208802,8004,145175,02/1208802.mp3,220.8,Jazz;Funk,"['Jazz', 'Funk']",2
1208803,1208803,8004,145175,03/1208803.mp3,367.5,Jazz;Funk,"['Jazz', 'Funk']",2
6826,6826,939,1037,26/6826.mp3,295.4,Ambient;Rock,"['Ambient', 'Rock']",2
1208808,1208808,8004,145175,08/1208808.mp3,311.9,Jazz;Funk,"['Jazz', 'Funk']",2
7097,7097,949,1075,97/7097.mp3,138.6,Pop,['Pop'],1
7196,7196,1051,1089,96/7196.mp3,296.8,Rock,['Rock'],1
7198,7198,1051,1089,98/7198.mp3,204.5,Rock,['Rock'],1
1209205,1209205,433352,145221,05/1209205.mp3,225.9,Ambient,['Ambient'],1
1209404,1209404,451073,145253,04/1209404.mp3,166.4,Pop,['Pop'],1
1209450,1209450,451073,145253,50/1209450.mp3,146.1,Pop,['Pop'],1
7359,7359,937,1110,59/7359.mp3,225.8,Pop,['Pop'],1
1209480,1209480,460494,145260,80/1209480.mp3,603.1,Elektronika;Techno,"['Elektronika', 'Techno']",2
1209615,1209615,3944,145266,15/1209615.mp3,32.0,Jazz,['Jazz'],1
1209626,1209626,3944,145266,26/1209626.mp3,152.8,Rock;Pop,"['Rock', 'Pop']",2
7400,7400,1064,1115,00/7400.mp3,146.1,Klasyczna;Pop;Elektronika,"['Klasyczna', 'Pop', 'Elektronika']",3
7401,7401,1064,1115,01/7401.mp3,132.1,Klasyczna;Pop;Elektronika,"['Klasyczna', 'Pop', 'Elektronika']",3
1209634,1209634,3944,145266,34/1209634.mp3,32.0,Jazz,['Jazz'],1
1209639,1209639,3944,145266,39/1209639.mp3,97.5,Rock,['Rock'],1
1209641,1209641,3944,145266,41/1209641.mp3,76.8,Klasyczna,['Klasyczna'],1
7759,7759,1059,1181,59/7759.mp3,204.5,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
7760,7760,1059,1181,60/7760.mp3,235.0,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
7762,7762,1059,1181,62/7762.mp3,271.2,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
7763,7763,1059,1181,63/7763.mp3,233.2,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
7764,7764,1059,1181,64/7764.mp3,254.8,Reggae;Elektronika,"['Reggae', 'Elektronika']",2
1209794,1209794,426890,145288,94/1209794.mp3,195.3,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
8457,8457,1278,1274,57/8457.mp3,419.1,Rock,['Rock'],1
8559,8559,1301,1290,59/8559.mp3,247.1,Jazz;Latin,"['Jazz', 'Latin']",2
1209908,1209908,457532,145303,08/1209908.mp3,230.4,Latin,['Latin'],1
1209911,1209911,457532,145303,11/1209911.mp3,211.4,Latin,['Latin'],1
1209912,1209912,457532,145303,12/1209912.mp3,241.6,Latin,['Latin'],1
8563,8563,1301,1290,63/8563.mp3,414.9,Jazz;Pop,"['Jazz', 'Pop']",2
1209915,1209915,457532,145303,15/1209915.mp3,288.0,Latin,['Latin'],1
1209916,1209916,457532,145303,16/1209916.mp3,228.4,Latin,['Latin'],1
1209918,1209918,457532,145303,18/1209918.mp3,290.3,Latin,['Latin'],1
1209919,1209919,457532,145303,19/1209919.mp3,237.9,Latin,['Latin'],1
1209920,1209920,457532,145303,20/1209920.mp3,276.0,Latin,['Latin'],1
1209924,1209924,457532,145303,24/1209924.mp3,155.6,Latin,['Latin'],1
1209925,1209925,457532,145303,25/1209925.mp3,254.4,Latin,['Latin'],1
1209927,1209927,461292,145304,27/1209927.mp3,216.3,Latin,['Latin'],1
8692,8692,1311,1307,92/8692.mp3,180.9,Pop,['Pop'],1
1209928,1209928,461292,145304,28/1209928.mp3,318.5,Latin,['Latin'],1
1209930,1209930,461292,145304,30/1209930.mp3,218.3,Latin,['Latin'],1
1209931,1209931,461292,145304,31/1209931.mp3,266.4,Latin,['Latin'],1
1209933,1209933,461292,145304,33/1209933.mp3,262.9,Latin,['Latin'],1
1209934,1209934,461292,145304,34/1209934.mp3,258.2,Latin,['Latin'],1
9506,9506,1428,1424,06/9506.mp3,127.5,Metal;Rock;Pop;Elektronika,"['Metal', 'Rock', 'Pop', 'Elektronika']",4
9517,9517,1428,1424,17/9517.mp3,294.8,Metal;Rock;Pop;Elektronika,"['Metal', 'Rock', 'Pop', 'Elektronika']",4
1210204,1210204,343457,145365,04/1210204.mp3,346.1,Metal;Klasyczna,"['Metal', 'Klasyczna']",2
9742,9742,1451,1453,42/9742.mp3,287.8,Metal;Rock;Pop;Elektronika,"['Metal', 'Rock', 'Pop', 'Elektronika']",4
9833,9833,1491,1465,33/9833.mp3,320.0,Metal;Rock,"['Metal', 'Rock']",2
9834,9834,1491,1465,34/9834.mp3,109.4,Metal;Rock,"['Metal', 'Rock']",2
1210595,1210595,340569,145399,95/1210595.mp3,344.1,Funk,['Funk'],1
9835,9835,1491,1465,35/9835.mp3,250.2,Metal;Rock,"['Metal', 'Rock']",2
9836,9836,1491,1465,36/9836.mp3,505.2,Metal;Rock,"['Metal', 'Rock']",2
1210606,1210606,347673,145401,06/1210606.mp3,145.0,Klasyczna,['Klasyczna'],1
10053,10053,1493,1497,53/10053.mp3,221.8,Metal;Rock,"['Metal', 'Rock']",2
10054,10054,1493,1497,54/10054.mp3,323.9,Metal;Rock,"['Metal', 'Rock']",2
10057,10057,1493,1497,57/10057.mp3,330.0,Metal;Rock,"['Metal', 'Rock']",2
10058,10058,1493,1497,58/10058.mp3,415.2,Metal;Rock,"['Metal', 'Rock']",2
1210695,1210695,7063,145414,95/1210695.mp3,182.1,Pop;Elektronika,"['Pop', 'Elektronika']",2
1210696,1210696,7063,145414,96/1210696.mp3,182.1,Pop;Elektronika,"['Pop', 'Elektronika']",2
10371,10371,122,1539,71/10371.mp3,382.3,Reggae,['Reggae'],1
1210701,1210701,7063,145414,01/1210701.mp3,187.6,Pop;Elektronika,"['Pop', 'Elektronika']",2
10558,10558,14,1561,58/10558.mp3,236.0,Metal,['Metal'],1
1210705,1210705,457476,145413,05/1210705.mp3,204.0,Hip-Hop;Elektronika,"['Hip-Hop', 'Elektronika']",2
10559,10559,14,1561,59/10559.mp3,180.7,Metal,['Metal'],1
1210712,1210712,7063,145414,12/1210712.mp3,209.0,Pop;Elektronika,"['Pop', 'Elektronika']",2
10564,10564,14,1561,64/10564.mp3,186.4,Metal,['Metal'],1
10565,10565,14,1561,65/10565.mp3,142.5,Metal,['Metal'],1
10566,10566,14,1561,66/10566.mp3,90.7,Metal,['Metal'],1
10567,10567,14,1561,67/10567.mp3,245.4,Metal,['Metal'],1
1210718,1210718,7063,145414,18/1210718.mp3,173.1,Pop;Elektronika,"['Pop', 'Elektronika']",2
10569,10569,14,1561,69/10569.mp3,163.4,Metal,['Metal'],1
10575,10575,14,1561,75/10575.mp3,126.2,Metal,['Metal'],1
10577,10577,14,1561,77/10577.mp3,275.3,Metal,['Metal'],1
10578,10578,14,1561,78/10578.mp3,281.8,Metal,['Metal'],1
1210776,1210776,377603,145428,76/1210776.mp3,155.1,Hip-Hop;House,"['Hip-Hop', 'House']",2
10643,10643,768,1570,43/10643.mp3,365.2,Rock;Funk,"['Rock', 'Funk']",2
10645,10645,768,1570,45/10645.mp3,310.5,Rock;Pop;Funk,"['Rock', 'Pop', 'Funk']",3
11005,11005,1619,1628,05/11005.mp3,349.8,Elektronika;Techno,"['Elektronika', 'Techno']",2
1210885,1210885,352428,145425,85/1210885.mp3,241.8,Rock;Pop,"['Rock', 'Pop']",2
11185,11185,264,1660,85/11185.mp3,238.9,Rock;Reggae;Pop,"['Rock', 'Reggae', 'Pop']",3
1211528,1211528,456650,145499,28/1211528.mp3,245.1,Rock,['Rock'],1
11189,11189,264,1660,89/11189.mp3,234.4,Rock;Pop,"['Rock', 'Pop']",2
1211605,1211605,465566,145503,05/1211605.mp3,221.5,Pop,['Pop'],1
11537,11537,1727,1714,37/11537.mp3,141.2,Rock,['Rock'],1
11538,11538,1727,1714,38/11538.mp3,196.2,Rock,['Rock'],1
1211608,1211608,465566,145503,08/1211608.mp3,240.1,Pop,['Pop'],1
1211802,1211802,456650,145532,02/1211802.mp3,238.7,Rock;Pop;Elektronika,"['Rock', 'Pop', 'Elektronika']",3
11708,11708,1759,1734,08/11708.mp3,265.5,Pop;Elektronika,"['Pop', 'Elektronika']",2
1212591,1212591,462186,145593,91/1212591.mp3,289.1,Ambient,['Ambient'],1
11747,11747,696,1741,47/11747.mp3,97.3,Blues;Jazz,"['Blues', 'Jazz']",2
11750,11750,696,1741,50/11750.mp3,105.2,Blues;Jazz,"['Blues', 'Jazz']",2
1212714,1212714,466078,145602,14/1212714.mp3,223.8,Reggae;Hip-Hop,"['Reggae', 'Hip-Hop']",2
11760,11760,696,1741,60/11760.mp3,124.5,Blues;Jazz,"['Blues', 'Jazz']",2
11765,11765,696,1741,65/11765.mp3,121.5,Blues;Jazz,"['Blues', 'Jazz']",2
1212736,1212736,466078,145602,36/1212736.mp3,228.9,Reggae,['Reggae'],1
11771,11771,696,1741,71/11771.mp3,127.1,Blues;Jazz,"['Blues', 'Jazz']",2
11767,11767,696,1741,67/11767.mp3,227.2,Blues;Jazz,"['Blues', 'Jazz']",2
11773,11773,696,1741,73/11773.mp3,122.6,Blues;Jazz,"['Blues', 'Jazz']",2
1213431,1213431,466078,145602,31/1213431.mp3,263.7,Reggae,['Reggae'],1
11844,11844,1780,1749,44/11844.mp3,102.3,Klasyczna,['Klasyczna'],1
12100,12100,1822,1781,00/12100.mp3,198.3,Metal;Klasyczna,"['Metal', 'Klasyczna']",2
1214583,1214583,432273,145798,83/1214583.mp3,56.1,Klasyczna,['Klasyczna'],1
1214604,1214604,337965,145742,04/1214604.mp3,373.6,Jazz,['Jazz'],1
12305,12305,1858,1820,05/12305.mp3,251.8,Blues;Rock,"['Blues', 'Rock']",2
12306,12306,1858,1820,06/12306.mp3,540.8,Funk,['Funk'],1
12413,12413,1877,1832,13/12413.mp3,124.0,Elektronika;Techno;House,"['Elektronika', 'Techno', 'House']",3
1214848,1214848,466508,145737,48/1214848.mp3,360.7,Jazz;Hip-Hop,"['Jazz', 'Hip-Hop']",2
1214850,1214850,466508,145737,50/1214850.mp3,276.4,Latin,['Latin'],1
1214847,1214847,466508,145737,47/1214847.mp3,351.4,Latin,['Latin'],1
12827,12827,1907,1873,27/12827.mp3,225.4,Elektronika,['Elektronika'],1
1214935,1214935,441585,145774,35/1214935.mp3,270.8,Pop;House,"['Pop', 'House']",2
1215046,1215046,377564,145784,46/1215046.mp3,215.1,Rock;Pop,"['Rock', 'Pop']",2
12850,12850,797,1876,50/12850.mp3,236.8,Funk,['Funk'],1
12852,12852,797,1876,52/12852.mp3,182.6,Funk,['Funk'],1
12854,12854,797,1876,54/12854.mp3,284.9,Funk,['Funk'],1
12855,12855,797,1876,55/12855.mp3,185.9,Funk,['Funk'],1
12856,12856,797,1876,56/12856.mp3,218.0,Funk,['Funk'],1
12857,12857,797,1876,57/12857.mp3,210.6,Funk,['Funk'],1
12858,12858,797,1876,58/12858.mp3,188.5,Funk,['Funk'],1
13195,13195,1957,1921,95/13195.mp3,184.3,Metal;Rock,"['Metal', 'Rock']",2
13197,13197,1957,1921,97/13197.mp3,265.7,Metal;Rock,"['Metal', 'Rock']",2
13284,13284,1873,1932,84/13284.mp3,269.4,Rock,['Rock'],1
1215844,1215844,1212,145863,44/1215844.mp3,200.2,Pop;House,"['Pop', 'House']",2
13290,13290,1873,1932,90/13290.mp3,289.6,Rock,['Rock'],1
1215848,1215848,1212,145863,48/1215848.mp3,205.6,Reggae;Latin,"['Reggae', 'Latin']",2
1215849,1215849,1212,145863,49/1215849.mp3,200.9,Latin,['Latin'],1
13294,13294,1873,1932,94/13294.mp3,175.7,Rock,['Rock'],1
1215909,1215909,348759,145873,09/1215909.mp3,423.9,Klasyczna;Ambient,"['Klasyczna', 'Ambient']",2
13827,13827,2023,1979,27/13827.mp3,230.2,Metal,['Metal'],1
1216123,1216123,342507,145884,23/1216123.mp3,262.9,Funk;House,"['Funk', 'House']",2
1216125,1216125,342507,145884,25/1216125.mp3,204.2,Funk;House,"['Funk', 'House']",2
1216126,1216126,342507,145884,26/1216126.mp3,285.0,Funk;House,"['Funk', 'House']",2
13917,13917,2034,1990,17/13917.mp3,419.1,Elektronika,['Elektronika'],1
1216129,1216129,342507,145884,29/1216129.mp3,214.8,Funk;House,"['Funk', 'House']",2
14017,14017,2054,2007,17/14017.mp3,207.4,Klasyczna,['Klasyczna'],1
1216148,1216148,466963,145889,48/1216148.mp3,578.0,Ambient;Rock,"['Ambient', 'Rock']",2
14021,14021,2054,2007,21/14021.mp3,240.1,Klasyczna,['Klasyczna'],1
1216201,1216201,355889,145705,01/1216201.mp3,354.0,Elektronika,['Elektronika'],1
1216570,1216570,465999,145959,70/1216570.mp3,180.0,Hip-Hop,['Hip-Hop'],1
14379,14379,2074,2053,79/14379.mp3,220.4,Blues,['Blues'],1
14380,14380,2074,2053,80/14380.mp3,297.2,Blues,['Blues'],1
14382,14382,2074,2053,82/14382.mp3,213.3,Blues;Pop,"['Blues', 'Pop']",2
14385,14385,2074,2053,85/14385.mp3,378.7,Blues,['Blues'],1
14386,14386,2074,2053,86/14386.mp3,198.5,Blues,['Blues'],1
1217159,1217159,441694,145552,59/1217159.mp3,191.3,Rock;Elektronika,"['Rock', 'Elektronika']",2
14388,14388,2074,2053,88/14388.mp3,242.8,Blues,['Blues'],1
14387,14387,2074,2053,87/14387.mp3,108.8,Blues,['Blues'],1
14391,14391,2074,2053,91/14391.mp3,117.2,Blues,['Blues'],1
1217164,1217164,441694,145552,64/1217164.mp3,204.6,Rock;Elektronika,"['Rock', 'Elektronika']",2
14393,14393,2074,2053,93/14393.mp3,243.0,Blues,['Blues'],1
1217221,1217221,350969,146028,21/1217221.mp3,212.0,Hip-Hop,['Hip-Hop'],1
1217305,1217305,341169,146033,05/1217305.mp3,158.0,Latin,['Latin'],1
14464,14464,2097,2061,64/14464.mp3,172.5,Pop,['Pop'],1
14733,14733,876,2102,33/14733.mp3,273.5,Elektronika;Techno,"['Elektronika', 'Techno']",2
14735,14735,876,2102,35/14735.mp3,297.0,Elektronika;Techno,"['Elektronika', 'Techno']",2
14739,14739,876,2102,39/14739.mp3,306.8,Elektronika;Techno,"['Elektronika', 'Techno']",2
1217712,1217712,396983,146088,12/1217712.mp3,176.8,Elektronika,['Elektronika'],1
1218067,1218067,467542,146130,67/1218067.mp3,254.1,Elektronika;House,"['Elektronika', 'House']",2
1218088,1218088,467542,146130,88/1218088.mp3,229.2,Elektronika;House,"['Elektronika', 'House']",2
15166,15166,2208,2162,66/15166.mp3,329.8,Elektronika;Pop;Techno,"['Elektronika', 'Pop', 'Techno']",3
