TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,TAGS
3100,486,482,00/3100.mp3,198.9,Elektronika
3101,486,482,01/3101.mp3,188.7,Pop
3102,486,482,02/3102.mp3,209.0,Pop
3103,486,482,03/3103.mp3,203.0,Pop
3108,290,484,08/3108.mp3,384.6,Elektronika
3110,290,484,10/3110.mp3,361.5,Elektronika
3111,290,484,11/3111.mp3,373.5,Elektronika
3112,286,485,12/3112.mp3,341.0,Elektronika
3127,485,488,27/3127.mp3,266.2,Ambient
3222,500,501,22/3222.mp3,430.3,Elektronika
3270,314,508,70/3270.mp3,225.0,Elektronika
3271,314,508,71/3271.mp3,185.5,Elektronika
3272,314,508,72/3272.mp3,152.0,Elektronika
3273,314,508,73/3273.mp3,385.2,Elektronika
3274,314,508,74/3274.mp3,318.0,Elektronika
3275,314,508,75/3275.mp3,230.4,Elektronika
3276,314,508,76/3276.mp3,209.4,Elektronika
3277,314,508,77/3277.mp3,232.8,Elektronika
3278,314,508,78/3278.mp3,193.1,Elektronika
3279,314,508,79/3279.mp3,337.1,Elektronika
3280,314,508,80/3280.mp3,154.0,Elektronika
3281,314,508,81/3281.mp3,109.4,Elektronika
3346,517,521,46/3346.mp3,195.0,Pop
3347,517,521,47/3347.mp3,201.8,Pop;Rock
3348,517,521,48/3348.mp3,253.3,Pop
3349,517,521,49/3349.mp3,228.4,Pop
3350,517,521,50/3350.mp3,194.7,Pop
3387,159,528,87/3387.mp3,298.2,Elektronika;Pop
3407,305,531,07/3407.mp3,292.5,Pop
3409,305,531,09/3409.mp3,295.3,Pop
3437,14,545,37/3437.mp3,107.8,Metal
3439,14,545,39/3439.mp3,136.0,Metal
3442,14,545,42/3442.mp3,134.0,Metal
3444,14,545,44/3444.mp3,151.8,Metal
3445,14,545,45/3445.mp3,171.8,Metal
3447,14,545,47/3447.mp3,218.4,Metal
3448,14,545,48/3448.mp3,226.3,Metal
3449,14,545,49/3449.mp3,113.4,Metal
3451,14,545,51/3451.mp3,152.9,Metal
3452,14,545,52/3452.mp3,208.2,Metal
3453,14,545,53/3453.mp3,242.4,Metal
3454,14,545,54/3454.mp3,149.9,Metal
3516,530,552,16/3516.mp3,228.5,Elektronika;Techno
3517,530,552,17/3517.mp3,289.3,Elektronika;Techno
3518,530,552,18/3518.mp3,269.1,Elektronika;House;Techno
3519,530,552,19/3519.mp3,259.7,Elektronika;Techno
3520,530,552,20/3520.mp3,236.7,Elektronika;Techno
3521,530,552,21/3521.mp3,290.1,Elektronika;House;Techno
3522,530,552,22/3522.mp3,310.6,Elektronika;House;Techno
3523,530,552,23/3523.mp3,211.8,Elektronika;Techno
3524,530,552,24/3524.mp3,266.1,Elektronika;Techno
3525,530,552,25/3525.mp3,266.7,Ambient;Elektronika;Techno
3526,530,552,26/3526.mp3,320.1,Elektronika;Techno
3569,528,557,69/3569.mp3,216.0,Elektronika
3667,560,572,67/3667.mp3,65.8,Elektronika
3668,560,572,68/3668.mp3,102.9,Elektronika
3669,560,572,69/3669.mp3,241.2,Elektronika
3670,560,572,70/3670.mp3,234.1,Elektronika
3671,560,572,71/3671.mp3,47.6,Elektronika
3673,560,572,73/3673.mp3,188.9,Elektronika
3674,560,572,74/3674.mp3,98.6,Elektronika
3675,560,572,75/3675.mp3,94.1,Elektronika
3678,560,572,78/3678.mp3,56.8,Elektronika
3679,560,572,79/3679.mp3,62.5,Elektronika
3680,560,572,80/3680.mp3,54.1,Elektronika
3682,560,572,82/3682.mp3,37.3,Elektronika
3683,560,572,83/3683.mp3,62.1,Elektronika
3684,560,572,84/3684.mp3,74.5,Elektronika
3685,560,572,85/3685.mp3,73.1,Elektronika
3686,560,572,86/3686.mp3,137.0,Elektronika
3731,272,583,31/3731.mp3,392.4,Elektronika
3899,508,612,99/3899.mp3,334.1,Elektronika
3900,508,612,00/3900.mp3,264.4,Elektronika
3901,508,612,01/3901.mp3,227.4,Elektronika
3902,508,612,02/3902.mp3,119.4,Elektronika
3903,508,612,03/3903.mp3,192.2,Elektronika
3904,508,612,04/3904.mp3,255.7,Elektronika
3905,508,612,05/3905.mp3,236.3,Elektronika
3906,508,612,06/3906.mp3,259.6,Elektronika
3907,508,612,07/3907.mp3,253.2,Elektronika
3908,508,612,08/3908.mp3,135.2,Elektronika;Hip-Hop
3909,508,612,09/3909.mp3,194.8,Elektronika
3910,508,612,10/3910.mp3,181.7,Elektronika
3911,508,612,11/3911.mp3,159.9,Elektronika;Jazz
3912,508,612,12/3912.mp3,350.0,Elektronika
3913,508,612,13/3913.mp3,237.9,Elektronika
3914,508,612,14/3914.mp3,312.3,Elektronika;Jazz
3915,508,612,15/3915.mp3,213.7,Elektronika
3933,573,615,33/3933.mp3,307.4,Jazz
3935,573,615,35/3935.mp3,134.9,Jazz
3936,573,615,36/3936.mp3,688.4,Jazz
3939,573,615,39/3939.mp3,481.8,Jazz
3961,357,621,61/3961.mp3,425.8,Funk
3962,357,621,62/3962.mp3,318.2,Funk
3963,357,621,63/3963.mp3,315.5,Funk
3964,357,621,64/3964.mp3,279.8,Funk
3983,486,627,83/3983.mp3,243.5,Pop
3984,486,627,84/3984.mp3,228.3,Pop
3985,486,627,85/3985.mp3,219.0,Pop
3986,486,627,86/3986.mp3,156.9,Pop
3987,486,627,87/3987.mp3,201.4,Pop
4028,614,633,28/4028.mp3,297.7,Elektronika;Jazz
4241,594,665,41/4241.mp3,250.0,Folk;Pop
4242,594,665,42/4242.mp3,188.3,Folk;Pop
4243,594,665,43/4243.mp3,240.8,Folk;Pop
4245,594,665,45/4245.mp3,152.5,Folk;Pop
4246,594,665,46/4246.mp3,288.7,Pop
4247,594,665,47/4247.mp3,254.6,Pop;Rock
4248,594,665,48/4248.mp3,60.2,Folk;Pop
4249,594,665,49/4249.mp3,53.6,Folk;Pop
4251,594,665,51/4251.mp3,38.9,Folk;Pop
4392,644,691,92/4392.mp3,317.7,Elektronika;Rock
4393,644,691,93/4393.mp3,340.8,Elektronika;Rock
4394,644,691,94/4394.mp3,260.1,Elektronika;Rock
4395,644,691,95/4395.mp3,259.9,Elektronika;Rock
4396,644,691,96/4396.mp3,309.6,Elektronika;Rock
4397,644,691,97/4397.mp3,272.4,Elektronika;Rock
4398,644,691,98/4398.mp3,252.5,Elektronika;Rock
4399,644,691,99/4399.mp3,340.2,Elektronika;Rock
4400,644,691,00/4400.mp3,183.5,Elektronika;Rock
4401,644,691,01/4401.mp3,265.8,Elektronika;Rock
4402,644,691,02/4402.mp3,487.7,Elektronika;Rock
4558,332,709,58/4558.mp3,243.9,Elektronika;Pop
4559,332,709,59/4559.mp3,274.8,Elektronika
4560,332,709,60/4560.mp3,197.4,Elektronika
4561,332,709,61/4561.mp3,253.5,Elektronika
4562,332,709,62/4562.mp3,36.9,Elektronika
4563,332,709,63/4563.mp3,242.1,Blues
4564,332,709,64/4564.mp3,257.8,Elektronika
4565,332,709,65/4565.mp3,343.2,Elektronika
4566,332,709,66/4566.mp3,180.1,Elektronika
4567,332,709,67/4567.mp3,207.1,Elektronika
4568,332,709,68/4568.mp3,193.2,Elektronika
4569,332,709,69/4569.mp3,240.0,Elektronika;Techno
4570,332,709,70/4570.mp3,213.6,Elektronika
4571,332,709,71/4571.mp3,202.0,Elektronika
4572,332,709,72/4572.mp3,184.7,Elektronika
4628,87,718,28/4628.mp3,312.5,Ambient;Elektronika
4629,87,718,29/4629.mp3,180.5,Ambient;Elektronika
4630,87,718,30/4630.mp3,303.8,Ambient;Elektronika;Funk;Pop
4631,87,718,31/4631.mp3,334.2,Elektronika
4632,87,718,32/4632.mp3,294.3,Ambient;Elektronika
4633,87,718,33/4633.mp3,217.4,Ambient;Elektronika
4634,87,718,34/4634.mp3,298.0,Ambient;Elektronika
4635,87,718,35/4635.mp3,272.1,Elektronika
4636,87,718,36/4636.mp3,239.7,Blues;Elektronika;Pop
4637,87,718,37/4637.mp3,238.7,Elektronika
4638,87,718,38/4638.mp3,180.2,Ambient
4639,87,718,39/4639.mp3,188.0,Ambient
4640,87,718,40/4640.mp3,262.4,Ambient;Elektronika;Pop
4880,696,751,80/4880.mp3,214.8,Blues;Elektronika;Funk;Jazz
4882,696,751,82/4882.mp3,210.4,Ambient;Elektronika;Jazz
4883,696,751,83/4883.mp3,249.5,Elektronika;Jazz
4884,696,751,84/4884.mp3,220.7,Jazz
4887,696,751,87/4887.mp3,251.7,Elektronika;Jazz
4888,696,751,88/4888.mp3,87.4,Elektronika;Jazz;Klasyczna
4889,696,751,89/4889.mp3,179.0,Jazz
4890,696,751,90/4890.mp3,374.3,Jazz
5083,696,786,83/5083.mp3,165.4,Elektronika;Jazz
5084,696,786,84/5084.mp3,205.7,Elektronika;Funk;Jazz
5085,696,786,85/5085.mp3,252.0,Jazz
5086,696,786,86/5086.mp3,235.0,Jazz
5087,696,786,87/5087.mp3,109.1,Jazz
5088,696,786,88/5088.mp3,230.3,Blues;Jazz
5089,696,786,89/5089.mp3,102.8,Jazz;Klasyczna
5090,696,786,90/5090.mp3,163.3,Jazz
5139,748,795,39/5139.mp3,327.0,Pop;Rock
5140,748,795,40/5140.mp3,299.7,Pop;Rock
5141,748,795,41/5141.mp3,232.3,Pop;Rock
5142,748,795,42/5142.mp3,245.5,Pop;Rock
5143,748,795,43/5143.mp3,216.1,Pop;Rock
5144,748,795,44/5144.mp3,322.3,Pop;Rock
5145,748,795,45/5145.mp3,314.0,Pop;Rock
5146,748,795,46/5146.mp3,222.3,Pop;Rock
5147,748,795,47/5147.mp3,376.5,Pop;Rock
5244,285,814,44/5244.mp3,459.0,Elektronika
5339,245,830,39/5339.mp3,220.9,Elektronika
5340,245,830,40/5340.mp3,231.7,Elektronika
5341,245,830,41/5341.mp3,248.4,Elektronika
5342,245,830,42/5342.mp3,85.0,Elektronika
5343,245,830,43/5343.mp3,363.8,Elektronika
5344,245,830,44/5344.mp3,139.8,Elektronika
5345,245,830,45/5345.mp3,268.1,Elektronika
5346,245,830,46/5346.mp3,202.4,Elektronika
5347,245,830,47/5347.mp3,239.9,Elektronika
5369,777,834,69/5369.mp3,192.1,Elektronika
5370,777,834,70/5370.mp3,121.8,Elektronika
5371,777,834,71/5371.mp3,120.0,Elektronika
5372,777,834,72/5372.mp3,192.1,Elektronika
5393,764,836,93/5393.mp3,257.1,Elektronika
5482,786,853,82/5482.mp3,313.5,Rock
5483,786,853,83/5483.mp3,445.2,Pop;Rock
5484,786,853,84/5484.mp3,316.1,Pop
5485,786,853,85/5485.mp3,382.8,Pop;Rock
5486,786,853,86/5486.mp3,756.2,Pop;Reggae
5634,811,867,34/5634.mp3,233.1,Elektronika
5635,811,867,35/5635.mp3,232.6,Elektronika
5636,811,867,36/5636.mp3,277.4,Elektronika
5637,811,867,37/5637.mp3,335.0,Elektronika
5638,811,867,38/5638.mp3,225.7,Elektronika
5640,811,867,40/5640.mp3,227.3,Elektronika
5641,811,867,41/5641.mp3,215.1,Elektronika
5642,811,867,42/5642.mp3,217.3,Elektronika
5643,811,867,43/5643.mp3,231.6,Elektronika
5695,797,873,95/5695.mp3,267.8,Pop
5696,797,873,96/5696.mp3,190.2,Pop
5697,797,873,97/5697.mp3,280.6,Pop
5699,797,873,99/5699.mp3,326.8,Pop
5700,797,873,00/5700.mp3,160.2,Pop
5701,797,873,01/5701.mp3,182.8,Pop
5702,797,873,02/5702.mp3,192.8,Funk
5760,789,883,60/5760.mp3,281.8,Funk
5806,486,891,06/5806.mp3,241.9,Pop
5807,486,891,07/5807.mp3,243.8,Pop
5809,486,891,09/5809.mp3,217.7,Pop
5810,486,891,10/5810.mp3,184.9,Pop
5811,486,891,11/5811.mp3,172.5,Pop
5856,797,900,56/5856.mp3,277.9,Funk
5857,797,900,57/5857.mp3,213.1,Funk
5858,797,900,58/5858.mp3,419.3,Funk
5859,797,900,59/5859.mp3,184.3,Funk
5983,848,917,83/5983.mp3,314.7,Elektronika
5991,848,918,91/5991.mp3,344.2,Elektronika
5994,848,919,94/5994.mp3,328.5,Elektronika
6007,795,925,07/6007.mp3,368.9,Pop;Reggae
6008,795,925,08/6008.mp3,162.0,Reggae
6010,795,925,10/6010.mp3,261.1,Folk;Pop;Reggae
6011,795,925,11/6011.mp3,56.9,Klasyczna
6012,795,925,12/6012.mp3,403.2,Reggae
6013,795,925,13/6013.mp3,230.9,Reggae
6014,795,925,14/6014.mp3,357.1,Reggae
6015,795,925,15/6015.mp3,246.0,Reggae
6016,795,925,16/6016.mp3,150.1,Reggae
6017,795,925,17/6017.mp3,401.1,Reggae
6039,528,931,39/6039.mp3,322.3,Elektronika
6040,528,931,40/6040.mp3,317.0,Elektronika
6043,528,931,43/6043.mp3,253.8,Elektronika
6047,861,932,47/6047.mp3,200.6,Elektronika
6054,861,933,54/6054.mp3,313.8,Elektronika
6057,861,936,57/6057.mp3,332.9,Elektronika
6146,847,950,46/6146.mp3,461.0,Elektronika
6147,847,950,47/6147.mp3,241.1,Elektronika
6148,847,950,48/6148.mp3,213.3,Elektronika
6149,847,950,49/6149.mp3,595.4,Elektronika
6150,847,950,50/6150.mp3,347.5,Elektronika
6151,847,950,51/6151.mp3,289.1,Elektronika
6152,847,950,52/6152.mp3,399.0,Elektronika
6153,847,950,53/6153.mp3,442.0,Elektronika
6154,847,950,54/6154.mp3,510.4,Elektronika
6155,847,950,55/6155.mp3,399.3,Elektronika
6156,847,950,56/6156.mp3,167.3,Elektronika
6177,852,953,77/6177.mp3,222.6,Metal;Rock
6178,852,953,78/6178.mp3,288.4,Metal;Rock
6179,852,953,79/6179.mp3,266.4,Metal;Rock
6180,852,953,80/6180.mp3,380.6,Metal;Rock
6181,852,953,81/6181.mp3,343.0,Metal;Rock
6182,852,953,82/6182.mp3,192.9,Metal;Rock
6183,852,953,83/6183.mp3,313.6,Metal;Rock
6248,811,960,48/6248.mp3,249.8,Klasyczna
6495,675,993,95/6495.mp3,269.5,Funk;Pop;Rock
6496,675,993,96/6496.mp3,254.9,Funk;Pop;Rock
6497,675,993,97/6497.mp3,208.2,Funk;Pop;Rock
6498,675,993,98/6498.mp3,317.6,Funk;Pop;Rock
6499,675,993,99/6499.mp3,199.4,Funk;Pop;Rock
6500,675,993,00/6500.mp3,168.0,Funk;Pop;Rock
6568,104,1003,68/6568.mp3,273.3,Elektronika;Pop
6569,104,1003,69/6569.mp3,237.9,Elektronika;Pop
6570,104,1003,70/6570.mp3,190.1,Elektronika
6571,104,1003,71/6571.mp3,196.0,Elektronika
6572,104,1003,72/6572.mp3,385.2,Elektronika
6573,104,1003,73/6573.mp3,182.5,Elektronika
6575,104,1003,75/6575.mp3,229.5,Elektronika;Pop
6576,104,1003,76/6576.mp3,205.0,Elektronika;Pop
6577,104,1003,77/6577.mp3,267.0,Elektronika;Pop
6578,104,1003,78/6578.mp3,186.3,Elektronika;Pop
6579,104,1003,79/6579.mp3,253.1,Elektronika;Pop
6580,104,1003,80/6580.mp3,140.3,Elektronika;Pop
6582,104,1003,82/6582.mp3,298.0,Elektronika;Pop
6606,787,1009,06/6606.mp3,224.9,Elektronika;Pop
6607,787,1009,07/6607.mp3,251.5,Elektronika;Pop
6608,787,1009,08/6608.mp3,274.3,Elektronika;Pop
6609,787,1009,09/6609.mp3,239.3,Elektronika;Pop
6610,787,1009,10/6610.mp3,234.3,Elektronika;Pop
6611,787,1009,11/6611.mp3,322.2,Elektronika;Pop
6615,876,1011,15/6615.mp3,306.4,Elektronika;Techno
6616,876,1011,16/6616.mp3,271.4,Elektronika;Techno
6617,876,1011,17/6617.mp3,232.0,Elektronika;Techno
6618,876,1011,18/6618.mp3,330.7,Elektronika;Techno
6619,876,1011,19/6619.mp3,324.8,Elektronika;Techno
6620,876,1011,20/6620.mp3,368.9,Elektronika;Techno
6621,876,1011,21/6621.mp3,296.1,Elektronika;Techno
6622,876,1011,22/6622.mp3,431.4,Elektronika;Techno
6623,876,1011,23/6623.mp3,339.6,Elektronika;Techno
6624,876,1011,24/6624.mp3,320.9,Elektronika;Techno
6625,876,1011,25/6625.mp3,242.8,Elektronika;Techno
6626,876,1011,26/6626.mp3,356.5,Elektronika;Techno
6698,224,1017,98/6698.mp3,372.4,Elektronika
6699,224,1017,99/6699.mp3,319.9,Elektronika
6700,224,1017,00/6700.mp3,296.1,Elektronika
6701,224,1017,01/6701.mp3,402.7,Elektronika
6702,224,1017,02/6702.mp3,343.1,Elektronika
6703,224,1017,03/6703.mp3,136.8,Elektronika
6719,937,1020,19/6719.mp3,190.2,Pop;Rock
6720,937,1020,20/6720.mp3,132.4,Pop
